"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"2390",36521078,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.87433,4.13648,"Chalet","Entire home/apt",8,"4",8,"$230.00",5,1125,100,29,150,150
"2391",36522988,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.87437,4.13599,"Apartment","Entire home/apt",6,"2",3,"$150.00",5,1125,NA,17,150,1950
"2392",36543862,"spain","islas-baleares","menorca","2020-05-31","Sant Lluís",39.84647,4.26609,"House","Entire home/apt",4,"3",3,"$127.00",1,1125,NA,29,187,187
"2393",36545470,"spain","islas-baleares","menorca","2020-05-31","Es Castell",39.85588,4.27869,"Villa","Entire home/apt",7,"4",6,"$145.00",3,99,92,30,NA,0
"2394",36555268,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.02459,4.18716,"Townhouse","Entire home/apt",5,"3",4,"$90.00",3,1125,100,30,NA,0
"2395",36560852,"spain","islas-baleares","menorca","2020-05-31","Mahón",39.83797,4.19375,"Townhouse","Private room",2,"0",1,"$80.00",1,5,100,22,76.75,614
"2396",36595431,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.97446,3.84095,"Guesthouse","Entire home/apt",6,"3",5,"$95.00",4,1125,NA,28,122.5,245
"2397",36614106,"spain","islas-baleares","menorca","2020-05-31","Ferreries",39.93962,3.96277,"Villa","Entire home/apt",6,"3",4,"$3,125.00",7,1125,100,27,181,543
"2398",36620507,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.90048,4.07797,"Villa","Entire home/apt",6,"3",4,"$104.00",3,1125,20,30,NA,0
"2399",36620512,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.90344,4.07256,"Villa","Entire home/apt",6,"3",6,"$156.00",3,1125,NA,1,117.827586206897,3417
"2400",36627454,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",40.05595,3.89027,"Villa","Entire home/apt",6,"4",6,"$443.00",6,1125,NA,0,443,13290
"2401",36628543,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.0255,4.18529,"Townhouse","Entire home/apt",5,"3",4,"$90.00",3,1125,100,30,NA,0
"2402",36628571,"spain","islas-baleares","menorca","2020-05-31","Sant Lluís",39.83077,4.20594,"House","Entire home/apt",4,"1",2,"$400.00",7,1125,NA,30,NA,0
"2403",36633738,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",40.00419,3.84027,"Townhouse","Entire home/apt",7,"3",0,"$200.00",6,28,80,20,200,2000
"2404",36638324,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",40.00142,3.8012,"Condominium","Entire home/apt",4,"2",3,"$89.00",3,31,NA,30,NA,0
"2405",36658608,"spain","islas-baleares","menorca","2020-05-31","Sant Lluís",39.82893,4.2138,"House","Entire home/apt",4,"1",4,"$145.00",5,1125,93,29,99,99
"2406",36664729,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.92778,3.83246,"Apartment","Entire home/apt",4,"2",3,"$70.00",1,1125,NA,30,NA,0
"2407",36700590,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",40.00237,3.80018,"Apartment","Private room",2,"1",1,"$65.00",5,20,91,30,NA,0
"2408",36706607,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.90639,4.07131,"Apartment","Entire home/apt",2,"1",1,"$69.00",5,29,NA,29,65,65
"2409",36707507,"spain","islas-baleares","menorca","2020-05-31","Sant Lluís",39.85076,4.25858,"House","Entire home/apt",4,"2",3,"$115.00",4,10,NA,0,154.666666666667,4640
"2410",36715934,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.05265,4.11122,"Condominium","Entire home/apt",4,"2",3,"$90.00",7,30,NA,0,118.833333333333,3565
"2411",36760493,"spain","islas-baleares","menorca","2020-05-31","Mahón",39.88684,4.26619,"Boutique hotel","Hotel room",2,"5+",8,"$176.00",1,30,80,30,NA,0
"2412",36802016,"spain","islas-baleares","menorca","2020-05-31","Sant Lluís",39.82804,4.21529,"Villa","Entire home/apt",6,"4",4,"$250.00",3,1125,90,29,375,375
"2413",36823355,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",40.00632,3.80945,"House","Entire home/apt",6,"3",6,"$250.00",5,1125,NA,0,250,7500
"2414",36826185,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.05162,4.111,"Apartment","Entire home/apt",5,"2",4,"$100.00",2,1125,99,29,120,120
"2415",36828433,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",40.00599,3.80102,"House","Private room",4,"2",1,"$85.00",2,15,95,24,85,510
"2416",36850343,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.96547,3.83547,"House","Entire home/apt",6,"3",5,"$235.00",4,35,93,17,232.923076923077,3028
